user_id,persona,date,day_index,type,counterparty,amount_out,amount_in,fee,balance,seq
U0122_de496f,stable_shop_owner,2026-06-15,120,Send Money,0190280853,337.69,0.0,5.0,65.65,183
U0122_de496f,stable_shop_owner,2026-06-16,121,Cash In,0198285498,0.0,1246.3,0.0,1311.95,184
U0122_de496f,stable_shop_owner,2026-06-17,122,Cash In,0150013657,0.0,686.79,0.0,1998.74,185
U0122_de496f,stable_shop_owner,2026-06-17,122,Payment,0159293023,939.7,0.0,0.0,1059.04,186
U0122_de496f,stable_shop_owner,2026-06-17,122,Pay Bill,Bangladesh Power Development Board,452.77,0.0,0.0,606.27,187
U0122_de496f,stable_shop_owner,2026-06-18,123,Payment,0149854108,365.84,0.0,0.0,240.43,188
U0122_de496f,stable_shop_owner,2026-06-18,123,Send Money,0112853901,89.08,0.0,0.0,151.35,189
U0122_de496f,stable_shop_owner,2026-06-18,123,Cash In,0139070682,0.0,1422.9,0.0,1574.25,190
U0122_de496f,stable_shop_owner,2026-06-21,126,Send Money,0172151038,1214.44,0.0,5.0,354.81,191
U0122_de496f,stable_shop_owner,2026-06-21,126,Cash Out,0116429451,265.9,0.0,3.15,85.76,192
U0122_de496f,stable_shop_owner,2026-06-21,126,Send Money,0160915231,85.76,0.0,0.0,0.0,193
U0122_de496f,stable_shop_owner,2026-06-21,126,Send Money,0179290064,0.0,0.0,0.0,0.0,194
U0122_de496f,stable_shop_owner,2026-06-22,127,Cash Out,0105757127,0.0,0.0,0.0,0.0,195
U0122_de496f,stable_shop_owner,2026-06-22,127,Cash Out,0124210283,0.0,0.0,0.0,0.0,196
U0122_de496f,stable_shop_owner,2026-06-22,127,Cash In,0196767352,0.0,1450.09,0.0,1450.09,197
U0122_de496f,stable_shop_owner,2026-06-22,127,Send Money,0103574635,639.95,0.0,5.0,805.14,198
U0122_de496f,stable_shop_owner,2026-06-23,128,Cash Out,0107890729,538.74,0.0,9.17,257.23,199
U0122_de496f,stable_shop_owner,2026-06-23,128,Send Money,0180801687,38.46,0.0,0.0,218.77,200
U0122_de496f,stable_shop_owner,2026-06-26,131,Send Money,0129098145,82.96,0.0,0.0,135.81,201
U0122_de496f,stable_shop_owner,2026-06-26,131,Send Money,0165916308,106.73,0.0,5.0,24.08,202
U0122_de496f,stable_shop_owner,2026-06-26,131,Send Money,0198923036,24.08,0.0,0.0,0.0,203
U0122_de496f,stable_shop_owner,2026-06-26,131,Cash In,0167148936,0.0,1454.08,0.0,1454.08,204
U0122_de496f,stable_shop_owner,2026-06-27,132,Send Money,0104823262,923.1,0.0,5.0,525.98,205
U0122_de496f,stable_shop_owner,2026-06-27,132,Cash Out,0196761678,170.06,0.0,1.54,354.38,206
U0122_de496f,stable_shop_owner,2026-06-27,132,Payment,0116467799,354.38,0.0,0.0,0.0,207
U0122_de496f,stable_shop_owner,2026-06-27,132,Send Money,0141634406,0.0,0.0,0.0,0.0,208
U0122_de496f,stable_shop_owner,2026-06-28,133,Pay Bill,0117824756,0.0,0.0,0.0,0.0,209
U0122_de496f,stable_shop_owner,2026-06-28,133,Send Money,0111551389,0.0,0.0,0.0,0.0,210
U0122_de496f,stable_shop_owner,2026-06-28,133,Cash In,0186559757,0.0,569.23,0.0,569.23,211
U0122_de496f,stable_shop_owner,2026-06-28,133,Cash Out,0199830618,47.6,0.0,0.75,520.88,212
U0122_de496f,stable_shop_owner,2026-06-29,134,Cash In,0186003720,0.0,1212.85,0.0,1733.73,213
U0122_de496f,stable_shop_owner,2026-06-29,134,Cash Out,0153096905,364.84,0.0,4.33,1364.56,214
U0122_de496f,stable_shop_owner,2026-06-29,134,Send Money,0134444735,752.84,0.0,5.0,606.72,215
U0122_de496f,stable_shop_owner,2026-07-02,137,Cash Out,0182138410,399.04,0.0,5.39,202.29,216
U0122_de496f,stable_shop_owner,2026-07-02,137,Send Money,0115775548,51.8,0.0,0.0,150.49,217
U0122_de496f,stable_shop_owner,2026-07-02,137,Payment,0128576347,32.81,0.0,0.0,117.68,218
U0122_de496f,stable_shop_owner,2026-07-02,137,Payment,0104003321,103.06,0.0,0.0,14.62,219
U0122_de496f,stable_shop_owner,2026-07-04,139,Mobile Recharge,0166883183,14.62,0.0,0.0,0.0,220
U0122_de496f,stable_shop_owner,2026-07-04,139,Send Money,0171981983,0.0,0.0,0.0,0.0,221
U0122_de496f,stable_shop_owner,2026-07-04,139,Send Money,0100225298,0.0,0.0,0.0,0.0,222
U0122_de496f,stable_shop_owner,2026-07-04,139,Payment,0148760471,0.0,0.0,0.0,0.0,223
U0122_de496f,stable_shop_owner,2026-07-05,140,Pay Bill,0108912034,0.0,0.0,0.0,0.0,224
U0122_de496f,stable_shop_owner,2026-07-05,140,Payment,0121466627,0.0,0.0,0.0,0.0,225
U0122_de496f,stable_shop_owner,2026-07-08,143,Cash Out,0166670254,0.0,0.0,0.0,0.0,226
U0122_de496f,stable_shop_owner,2026-07-08,143,Cash Out,0149937512,0.0,0.0,0.0,0.0,227
U0122_de496f,stable_shop_owner,2026-07-08,143,Send Money,0141768306,0.0,0.0,0.0,0.0,228
U0122_de496f,stable_shop_owner,2026-07-09,144,Payment,0189362575,0.0,0.0,0.0,0.0,229
U0122_de496f,stable_shop_owner,2026-07-09,144,Cash In,0118883263,0.0,907.08,0.0,907.08,230
U0122_de496f,stable_shop_owner,2026-07-09,144,Cash In,0135526607,0.0,1225.38,0.0,2132.46,231
U0122_de496f,stable_shop_owner,2026-07-12,147,Payment,0199654896,1350.79,0.0,0.0,781.67,232
U0122_de496f,stable_shop_owner,2026-07-13,148,Payment,0105957469,406.74,0.0,0.0,374.93,233
U0122_de496f,stable_shop_owner,2026-07-16,151,Cash In,0131736063,0.0,1238.65,0.0,1613.58,234
U0122_de496f,stable_shop_owner,2026-07-16,151,Mobile Recharge,0191128855,100.0,0.0,0.0,1513.58,235
U0122_de496f,stable_shop_owner,2026-07-16,151,Send Money,0195858588,444.53,0.0,5.0,1064.05,236
U0122_de496f,stable_shop_owner,2026-07-16,151,Send Money,0127118044,179.66,0.0,5.0,879.39,237
U0122_de496f,stable_shop_owner,2026-07-17,152,Send Money,0148007881,102.49,0.0,5.0,771.9,238
U0122_de496f,stable_shop_owner,2026-07-17,152,Pay Bill,0173310609,771.9,0.0,0.0,0.0,239
U0122_de496f,stable_shop_owner,2026-07-17,152,Cash In,0115413769,0.0,1249.15,0.0,1249.15,240
U0122_de496f,stable_shop_owner,2026-07-17,152,Payment,0112589452,677.1,0.0,0.0,572.05,241
U0122_de496f,stable_shop_owner,2026-07-17,152,Pay Bill,Bangladesh Power Development Board,566.33,0.0,5.66,0.06,242
U0122_de496f,stable_shop_owner,2026-07-22,157,Payment,0133096573,0.06,0.0,0.0,0.0,243
U0122_de496f,stable_shop_owner,2026-07-23,158,Cash Out,0112403109,0.0,0.0,0.0,0.0,244
U0122_de496f,stable_shop_owner,2026-07-23,158,Send Money,0118508847,0.0,0.0,0.0,0.0,245
U0122_de496f,stable_shop_owner,2026-07-23,158,Pay Bill,0176211590,0.0,0.0,0.0,0.0,246
U0122_de496f,stable_shop_owner,2026-07-23,158,Pay Bill,0122050855,0.0,0.0,0.0,0.0,247
U0122_de496f,stable_shop_owner,2026-07-26,161,Send Money,0119118352,0.0,0.0,0.0,0.0,248
U0122_de496f,stable_shop_owner,2026-07-29,164,Send Money,0199445480,0.0,0.0,0.0,0.0,249
U0122_de496f,stable_shop_owner,2026-07-29,164,Cash In,0184602926,0.0,568.24,0.0,568.24,250
U0122_de496f,stable_shop_owner,2026-07-30,165,Payment,0133794453,237.17,0.0,0.0,331.07,251
U0122_de496f,stable_shop_owner,2026-07-30,165,Payment,0178717106,95.05,0.0,0.0,236.02,252
U0122_de496f,stable_shop_owner,2026-07-30,165,Payment,0149511474,63.61,0.0,0.0,172.41,253
U0122_de496f,stable_shop_owner,2026-07-31,166,Mobile Recharge,0142525513,30.0,0.0,0.0,142.41,254
U0122_de496f,stable_shop_owner,2026-08-02,168,Send Money,0161584226,24.25,0.0,0.0,118.16,255
U0122_de496f,stable_shop_owner,2026-08-02,168,Send Money,0125694380,89.33,0.0,0.0,28.83,256
U0122_de496f,stable_shop_owner,2026-08-05,171,Send Money,0191450143,28.83,0.0,0.0,0.0,257
U0122_de496f,stable_shop_owner,2026-08-05,171,Send Money,0114637537,0.0,0.0,0.0,0.0,258
U0122_de496f,stable_shop_owner,2026-08-05,171,Send Money,0176423220,0.0,0.0,0.0,0.0,259
U0122_de496f,stable_shop_owner,2026-08-05,171,Cash Out,0184413758,0.0,0.0,0.0,0.0,260
U0122_de496f,stable_shop_owner,2026-08-06,172,Payment,0174872287,0.0,0.0,0.0,0.0,261
U0122_de496f,stable_shop_owner,2026-08-07,173,Send Money,0155544631,0.0,0.0,0.0,0.0,262
U0122_de496f,stable_shop_owner,2026-08-07,173,Send Money,0181727586,0.0,0.0,0.0,0.0,263
U0122_de496f,stable_shop_owner,2026-08-07,173,Payment,0108323568,0.0,0.0,0.0,0.0,264
U0122_de496f,stable_shop_owner,2026-08-07,173,Payment,0167304956,0.0,0.0,0.0,0.0,265
U0122_de496f,stable_shop_owner,2026-08-09,175,Mobile Recharge,0164502387,0.0,0.0,0.0,0.0,266
U0122_de496f,stable_shop_owner,2026-08-10,176,Send Money,0122139241,0.0,0.0,0.0,0.0,267
U0122_de496f,stable_shop_owner,2026-08-10,176,Payment,0163965491,0.0,0.0,0.0,0.0,268
U0122_de496f,stable_shop_owner,2026-08-12,178,Send Money,0128239887,0.0,0.0,0.0,0.0,269
U0122_de496f,stable_shop_owner,2026-08-12,178,Pay Bill,0183160099,0.0,0.0,0.0,0.0,270
U0122_de496f,stable_shop_owner,2026-08-12,178,Payment,0139500626,0.0,0.0,0.0,0.0,271
U0122_de496f,stable_shop_owner,2026-08-12,178,Send Money,0138236197,0.0,0.0,0.0,0.0,272
U0123_9c8411,seasonal_farmer,2026-02-23,8,Remittance Received,0165830242,0.0,14478.12,0.0,16175.3,0
U0123_9c8411,seasonal_farmer,2026-02-23,8,Send Money,0128743791,1205.41,0.0,5.0,14964.89,1
U0123_9c8411,seasonal_farmer,2026-02-23,8,Pay Bill,Bangladesh Power Development Board,1471.9,0.0,0.0,13492.99,2
U0123_9c8411,seasonal_farmer,2026-03-27,40,Payment,0102353928,4600.2,0.0,0.0,8892.79,3
U0123_9c8411,seasonal_farmer,2026-03-27,40,Send Money,0102683316,1195.78,0.0,5.0,7692.01,4
U0123_9c8411,seasonal_farmer,2026-03-27,40,Pay Bill,Bangladesh Power Development Board,536.71,0.0,5.37,7149.93,5
U0123_9c8411,seasonal_farmer,2026-04-23,67,Cash Out,0162848308,4963.3,0.0,88.93,2097.7,6
U0123_9c8411,seasonal_farmer,2026-05-01,75,Remittance Received,0103466212,0.0,25495.4,0.0,27593.1,7
U0123_9c8411,seasonal_farmer,2026-05-01,75,Pay Bill,Bangladesh Power Development Board,1037.52,0.0,0.0,26555.58,8
U0123_9c8411,seasonal_farmer,2026-05-03,77,Send Money,0109014243,3313.44,0.0,5.0,23237.14,9
U0123_9c8411,seasonal_farmer,2026-05-03,77,Mobile Recharge,0146838461,20.0,0.0,0.0,23217.14,10
U0123_9c8411,seasonal_farmer,2026-05-03,77,Remittance Received,0106534402,0.0,21957.17,0.0,45174.31,11
U0123_9c8411,seasonal_farmer,2026-05-03,77,Cash In,0115391024,0.0,14950.92,0.0,60125.23,12
U0123_9c8411,seasonal_farmer,2026-05-04,78,Send Money,0150128789,5003.96,0.0,5.0,55116.27,13
U0123_9c8411,seasonal_farmer,2026-05-04,78,Cash In,0157422538,0.0,24419.62,0.0,79535.89,14
U0123_9c8411,seasonal_farmer,2026-05-05,79,Mobile Recharge,0106641390,50.0,0.0,0.0,79485.89,15
U0123_9c8411,seasonal_farmer,2026-05-05,79,Cash Out,0139150315,4310.33,0.0,54.33,75121.23,16
U0123_9c8411,seasonal_farmer,2026-05-05,79,Send Money,0143706945,5351.17,0.0,5.0,69765.06,17
U0123_9c8411,seasonal_farmer,2026-05-05,79,Remittance Received,0129812636,0.0,15239.54,0.0,85004.6,18
U0123_9c8411,seasonal_farmer,2026-05-06,80,Cash In,0157721602,0.0,13337.34,0.0,98341.94,19
U0123_9c8411,seasonal_farmer,2026-05-06,80,Cash In,0138377419,0.0,20006.17,0.0,118348.11,20
U0123_9c8411,seasonal_farmer,2026-05-06,80,Send Money,0186111694,2804.6,0.0,5.0,115538.51,21
U0123_9c8411,seasonal_farmer,2026-05-06,80,Cash In,0121887591,0.0,16683.58,0.0,132222.09,22
U0123_9c8411,seasonal_farmer,2026-05-07,81,Send Money,0162624557,5783.6,0.0,5.0,126433.49,23
U0123_9c8411,seasonal_farmer,2026-05-08,82,Payment,0109619020,344.01,0.0,0.0,126089.48,24
U0123_9c8411,seasonal_farmer,2026-05-08,82,Pay Bill,0122385071,733.51,0.0,7.34,125348.63,25
U0123_9c8411,seasonal_farmer,2026-05-08,82,Payment,0111263094,3745.75,0.0,0.0,121602.88,26
U0123_9c8411,seasonal_farmer,2026-05-10,84,Send Money,0117167599,1881.13,0.0,5.0,119716.75,27
U0123_9c8411,seasonal_farmer,2026-05-10,84,Send Money,0119661707,2001.12,0.0,5.0,117710.63,28
U0123_9c8411,seasonal_farmer,2026-05-10,84,Send Money,0150029350,3830.95,0.0,5.0,113874.68,29
U0123_9c8411,seasonal_farmer,2026-05-11,85,Cash In,0174473646,0.0,18619.54,0.0,132494.22,30
U0123_9c8411,seasonal_farmer,2026-05-11,85,Cash In,0166587837,0.0,24860.28,0.0,157354.5,31
U0123_9c8411,seasonal_farmer,2026-05-11,85,Cash In,0132713741,0.0,9193.48,0.0,166547.98,32
U0123_9c8411,seasonal_farmer,2026-05-12,86,Remittance Received,0171468471,0.0,19474.8,0.0,186022.78,33
U0123_9c8411,seasonal_farmer,2026-05-12,86,Cash In,0170219418,0.0,14577.1,0.0,200599.88,34
U0123_9c8411,seasonal_farmer,2026-05-12,86,Send Money,0122309759,1700.33,0.0,5.0,198894.55,35
U0123_9c8411,seasonal_farmer,2026-05-12,86,Remittance Received,0175894674,0.0,14586.37,0.0,213480.92,36
U0123_9c8411,seasonal_farmer,2026-05-13,87,Send Money,0108050587,1161.58,0.0,5.0,212314.34,37
U0123_9c8411,seasonal_farmer,2026-05-13,87,Remittance Received,0143917608,0.0,15551.09,0.0,227865.43,38
U0123_9c8411,seasonal_farmer,2026-05-15,89,Remittance Received,0164249202,0.0,15995.3,0.0,243860.73,39
U0123_9c8411,seasonal_farmer,2026-05-15,89,Cash In,0185825365,0.0,17054.54,0.0,260915.27,40
U0123_9c8411,seasonal_farmer,2026-05-15,89,Remittance Received,0121147313,0.0,12999.75,0.0,273915.02,41
U0123_9c8411,seasonal_farmer,2026-05-15,89,Send Money,0100991936,5434.41,0.0,5.0,268475.61,42
U0123_9c8411,seasonal_farmer,2026-05-17,91,Send Money,0136964102,2024.57,0.0,5.0,266446.04,43
U0123_9c8411,seasonal_farmer,2026-05-17,91,Cash In,0178382815,0.0,24650.24,0.0,291096.28,44
U0123_9c8411,seasonal_farmer,2026-05-19,93,Pay Bill,0190424848,1005.92,0.0,0.0,290090.36,45
U0123_9c8411,seasonal_farmer,2026-05-21,95,Cash In,0118014273,0.0,14324.23,0.0,304414.59,46
U0123_9c8411,seasonal_farmer,2026-05-21,95,Send Money,0196820856,858.6,0.0,5.0,303550.99,47
U0123_9c8411,seasonal_farmer,2026-05-21,95,Send Money,0112558954,5350.84,0.0,5.0,298195.15,48
U0123_9c8411,seasonal_farmer,2026-05-22,96,Cash In,0121879610,0.0,24660.62,0.0,322855.77,49
U0123_9c8411,seasonal_farmer,2026-05-23,97,Send Money,0171373219,1736.25,0.0,5.0,321114.52,50
U0123_9c8411,seasonal_farmer,2026-05-23,97,Remittance Received,0118796381,0.0,9182.69,0.0,330297.21,51
U0123_9c8411,seasonal_farmer,2026-06-07,112,Cash Out,0196216065,3287.16,0.0,54.08,326955.97,52
U0123_9c8411,seasonal_farmer,2026-06-07,112,Send Money,0169379363,1337.17,0.0,5.0,325613.8,53
U0123_9c8411,seasonal_farmer,2026-06-07,112,Pay Bill,Bangladesh Power Development Board,925.64,0.0,9.26,324678.9,54
U0123_9c8411,seasonal_farmer,2026-06-11,116,Send Money,0110086736,1107.03,0.0,5.0,323566.87,55
U0123_9c8411,seasonal_farmer,2026-06-11,116,Remittance Received,0129128282,0.0,22108.64,0.0,345675.51,56
U0123_9c8411,seasonal_farmer,2026-07-05,140,Payment,0174332702,182.23,0.0,0.0,345493.28,57
U0123_9c8411,seasonal_farmer,2026-07-05,140,Send Money,0183602857,2799.99,0.0,5.0,342688.29,58
U0123_9c8411,seasonal_farmer,2026-07-05,140,Send Money,0151295614,4642.64,0.0,5.0,338040.65,59
U0123_9c8411,seasonal_farmer,2026-08-07,173,Send Money,0193390393,2921.2,0.0,5.0,335114.45,60
U0123_9c8411,seasonal_farmer,2026-08-07,173,Send Money,0134602808,437.84,0.0,5.0,334671.61,61
U0123_9c8411,seasonal_farmer,2026-08-07,173,Pay Bill,Bangladesh Power Development Board,617.31,0.0,6.17,334048.13,62
U0123_9c8411,seasonal_farmer,2026-08-08,174,Cash Out,0111517695,4137.61,0.0,59.82,329850.7,63
U0123_9c8411,seasonal_farmer,2026-08-08,174,Remittance Received,0182754146,0.0,10024.2,0.0,339874.9,64
U0124_8688d8,stable_shop_owner,2026-02-15,0,Payment,0134407198,139.69,0.0,0.0,301.02,0
U0124_8688d8,stable_shop_owner,2026-02-15,0,Cash In,0136935592,0.0,424.73,0.0,725.75,1
U0124_8688d8,stable_shop_owner,2026-02-15,0,Pay Bill,Bangladesh Power Development Board,718.49,0.0,7.18,0.08,2
U0124_8688d8,stable_shop_owner,2026-02-16,1,Mobile Recharge,0124989439,0.08,0.0,0.0,0.0,3
U0124_8688d8,stable_shop_owner,2026-02-16,1,Remittance Received,0136050049,0.0,882.27,0.0,882.27,4
U0124_8688d8,stable_shop_owner,2026-02-16,1,Send Money,0178317130,209.93,0.0,5.0,667.34,5
U0124_8688d8,stable_shop_owner,2026-02-17,2,Cash In,0102295715,0.0,1074.1,0.0,1741.44,6
U0124_8688d8,stable_shop_owner,2026-02-18,3,Cash In,0199462633,0.0,743.51,0.0,2484.95,7
U0124_8688d8,stable_shop_owner,2026-02-18,3,Mobile Recharge,0101486994,50.0,0.0,0.0,2434.95,8
U0124_8688d8,stable_shop_owner,2026-02-18,3,Payment,0116405914,274.54,0.0,0.0,2160.41,9
U0124_8688d8,stable_shop_owner,2026-02-20,5,Cash In,0156689017,0.0,833.86,0.0,2994.27,10
U0124_8688d8,stable_shop_owner,2026-02-20,5,Send Money,0194338455,84.26,0.0,0.0,2910.01,11
U0124_8688d8,stable_shop_owner,2026-02-20,5,Cash Out,0102866285,225.76,0.0,1.74,2682.51,12
U0124_8688d8,stable_shop_owner,2026-02-22,7,Cash In,0194296364,0.0,858.72,0.0,3541.23,13
U0124_8688d8,stable_shop_owner,2026-02-25,10,Send Money,0115413657,2259.42,0.0,5.0,1276.81,14
U0124_8688d8,stable_shop_owner,2026-02-25,10,Cash Out,0109559154,982.55,0.0,16.05,278.21,15
U0124_8688d8,stable_shop_owner,2026-02-25,10,Pay Bill,0179203076,275.43,0.0,2.75,0.03,16
U0124_8688d8,stable_shop_owner,2026-02-26,11,Payment,0114234682,0.03,0.0,0.0,0.0,17
U0124_8688d8,stable_shop_owner,2026-02-26,11,Send Money,0168761465,0.0,0.0,0.0,0.0,18
U0124_8688d8,stable_shop_owner,2026-02-27,12,Cash Out,0137158321,0.0,0.0,0.0,0.0,19
U0124_8688d8,stable_shop_owner,2026-02-27,12,Mobile Recharge,0122031126,0.0,0.0,0.0,0.0,20
U0124_8688d8,stable_shop_owner,2026-02-27,12,Send Money,0173773930,0.0,0.0,0.0,0.0,21
U0124_8688d8,stable_shop_owner,2026-03-03,16,Cash In,0112142763,0.0,771.67,0.0,771.67,22
U0124_8688d8,stable_shop_owner,2026-03-04,17,Payment,0157475226,156.71,0.0,0.0,614.96,23
U0124_8688d8,stable_shop_owner,2026-03-04,17,Cash Out,0144739818,341.22,0.0,5.17,268.57,24
U0124_8688d8,stable_shop_owner,2026-03-07,20,Pay Bill,0166446682,265.88,0.0,0.0,2.69,25
U0124_8688d8,stable_shop_owner,2026-03-07,20,Cash In,0171323899,0.0,500.59,0.0,503.28,26
U0124_8688d8,stable_shop_owner,2026-03-07,20,Send Money,0129079275,100.45,0.0,5.0,397.83,27
U0124_8688d8,stable_shop_owner,2026-03-12,25,Mobile Recharge,0194474219,20.0,0.0,0.0,377.83,28
U0124_8688d8,stable_shop_owner,2026-03-12,25,Cash In,0141822680,0.0,1014.13,0.0,1391.96,29
U0124_8688d8,stable_shop_owner,2026-03-12,25,Send Money,0157795986,886.88,0.0,5.0,500.08,30
U0124_8688d8,stable_shop_owner,2026-03-12,25,Cash Out,0145688439,126.22,0.0,1.35,372.51,31
U0124_8688d8,stable_shop_owner,2026-03-14,27,Send Money,0165602153,89.71,0.0,0.0,282.8,32
U0124_8688d8,stable_shop_owner,2026-03-14,27,Pay Bill,0172939437,279.97,0.0,0.0,2.83,33
U0124_8688d8,stable_shop_owner,2026-03-14,27,Mobile Recharge,0160560347,2.83,0.0,0.0,0.0,34
U0124_8688d8,stable_shop_owner,2026-03-15,28,Cash In,0195494115,0.0,595.7,0.0,595.7,35
U0124_8688d8,stable_shop_owner,2026-03-15,28,Mobile Recharge,0160678694,50.0,0.0,0.0,545.7,36
U0124_8688d8,stable_shop_owner,2026-03-15,28,Cash Out,0125465077,41.42,0.0,0.76,503.52,37
U0124_8688d8,stable_shop_owner,2026-03-15,28,Cash In,0189781156,0.0,1093.86,0.0,1597.38,38
U0124_8688d8,stable_shop_owner,2026-03-16,29,Send Money,0193259640,1203.19,0.0,5.0,389.19,39
U0124_8688d8,stable_shop_owner,2026-03-16,29,Cash In,0156033630,0.0,880.04,0.0,1269.23,40
U0124_8688d8,stable_shop_owner,2026-03-17,30,Send Money,0172555358,671.15,0.0,5.0,593.08,41
U0124_8688d8,stable_shop_owner,2026-03-17,30,Send Money,0129235499,164.68,0.0,5.0,423.4,42
U0124_8688d8,stable_shop_owner,2026-03-19,32,Mobile Recharge,0149388011,20.0,0.0,0.0,403.4,43
U0124_8688d8,stable_shop_owner,2026-03-19,32,Cash Out,0146768122,61.23,0.0,0.76,341.41,44
U0124_8688d8,stable_shop_owner,2026-03-19,32,Pay Bill,0125887363,341.41,0.0,0.0,0.0,45
U0124_8688d8,stable_shop_owner,2026-03-19,32,Cash In,0152210125,0.0,650.17,0.0,650.17,46
U0124_8688d8,stable_shop_owner,2026-03-19,32,Pay Bill,Bangladesh Power Development Board,650.17,0.0,0.0,0.0,47
U0124_8688d8,stable_shop_owner,2026-03-20,33,Mobile Recharge,0195655876,0.0,0.0,0.0,0.0,48
U0124_8688d8,stable_shop_owner,2026-03-22,35,Send Money,0146820019,0.0,0.0,0.0,0.0,49
U0124_8688d8,stable_shop_owner,2026-03-23,36,Send Money,0129556787,0.0,0.0,0.0,0.0,50
U0124_8688d8,stable_shop_owner,2026-03-23,36,Mobile Recharge,0125846523,0.0,0.0,0.0,0.0,51
U0124_8688d8,stable_shop_owner,2026-03-23,36,Cash In,0107148847,0.0,723.35,0.0,723.35,52
U0124_8688d8,stable_shop_owner,2026-03-23,36,Send Money,0196145971,586.36,0.0,5.0,131.99,53
U0124_8688d8,stable_shop_owner,2026-03-26,39,Payment,0181682411,67.99,0.0,0.0,64.0,54
U0124_8688d8,stable_shop_owner,2026-03-26,39,Payment,0145158014,57.31,0.0,0.0,6.69,55
U0124_8688d8,stable_shop_owner,2026-03-27,40,Cash In,0106344955,0.0,941.4,0.0,948.09,56
U0124_8688d8,stable_shop_owner,2026-03-28,41,Cash In,0130163066,0.0,1143.82,0.0,2091.91,57
U0124_8688d8,stable_shop_owner,2026-03-29,42,Mobile Recharge,0160388794,30.0,0.0,0.0,2061.91,58
U0124_8688d8,stable_shop_owner,2026-03-30,43,Send Money,0171930702,1037.47,0.0,5.0,1019.44,59
U0124_8688d8,stable_shop_owner,2026-03-30,43,Send Money,0105203663,151.66,0.0,5.0,862.78,60
U0124_8688d8,stable_shop_owner,2026-03-30,43,Send Money,0119616773,220.3,0.0,5.0,637.48,61
U0124_8688d8,stable_shop_owner,2026-03-31,44,Mobile Recharge,0106884743,30.0,0.0,0.0,607.48,62
U0124_8688d8,stable_shop_owner,2026-03-31,44,Mobile Recharge,0107325823,100.0,0.0,0.0,507.48,63
U0124_8688d8,stable_shop_owner,2026-03-31,44,Payment,0154080309,507.48,0.0,0.0,0.0,64
U0124_8688d8,stable_shop_owner,2026-03-31,44,Cash In,0101238279,0.0,1025.24,0.0,1025.24,65
U0124_8688d8,stable_shop_owner,2026-04-01,45,Pay Bill,0154412882,825.22,0.0,8.25,191.77,66
U0124_8688d8,stable_shop_owner,2026-04-01,45,Payment,0101753938,123.22,0.0,0.0,68.55,67
U0124_8688d8,stable_shop_owner,2026-04-01,45,Send Money,0113758603,68.55,0.0,0.0,0.0,68
U0124_8688d8,stable_shop_owner,2026-04-01,45,Mobile Recharge,0197862190,0.0,0.0,0.0,0.0,69
U0124_8688d8,stable_shop_owner,2026-04-02,46,Cash Out,0166333591,0.0,0.0,0.0,0.0,70
U0124_8688d8,stable_shop_owner,2026-04-02,46,Cash In,0168866284,0.0,1016.36,0.0,1016.36,71
U0124_8688d8,stable_shop_owner,2026-04-03,47,Send Money,0186784072,701.84,0.0,5.0,309.52,72
U0124_8688d8,stable_shop_owner,2026-04-03,47,Pay Bill,0175642026,309.52,0.0,0.0,0.0,73
U0124_8688d8,stable_shop_owner,2026-04-11,55,Mobile Recharge,0124985749,0.0,0.0,0.0,0.0,74
U0124_8688d8,stable_shop_owner,2026-04-11,55,Send Money,0176897306,0.0,0.0,0.0,0.0,75
U0124_8688d8,stable_shop_owner,2026-04-11,55,Mobile Recharge,0124121801,0.0,0.0,0.0,0.0,76
U0124_8688d8,stable_shop_owner,2026-04-12,56,Send Money,0131213612,0.0,0.0,0.0,0.0,77
U0124_8688d8,stable_shop_owner,2026-04-12,56,Payment,0137589840,0.0,0.0,0.0,0.0,78
U0124_8688d8,stable_shop_owner,2026-04-12,56,Send Money,0175403880,0.0,0.0,0.0,0.0,79
U0124_8688d8,stable_shop_owner,2026-04-13,57,Send Money,0110944989,0.0,0.0,0.0,0.0,80
U0124_8688d8,stable_shop_owner,2026-04-13,57,Send Money,0198664418,0.0,0.0,0.0,0.0,81
U0124_8688d8,stable_shop_owner,2026-04-13,57,Send Money,0139255975,0.0,0.0,0.0,0.0,82
U0124_8688d8,stable_shop_owner,2026-04-16,60,Send Money,0188985285,0.0,0.0,0.0,0.0,83
U0124_8688d8,stable_shop_owner,2026-04-16,60,Pay Bill,0134304395,0.0,0.0,0.0,0.0,84
U0124_8688d8,stable_shop_owner,2026-04-20,64,Send Money,0128206548,0.0,0.0,0.0,0.0,85
U0124_8688d8,stable_shop_owner,2026-04-20,64,Mobile Recharge,0129930362,0.0,0.0,0.0,0.0,86
U0124_8688d8,stable_shop_owner,2026-04-20,64,Cash In,0155598904,0.0,946.92,0.0,946.92,87
U0124_8688d8,stable_shop_owner,2026-04-20,64,Pay Bill,Bangladesh Power Development Board,937.45,0.0,0.0,9.47,88
U0124_8688d8,stable_shop_owner,2026-04-22,66,Payment,0121310929,9.47,0.0,0.0,0.0,89
U0124_8688d8,stable_shop_owner,2026-04-22,66,Send Money,0173383673,0.0,0.0,0.0,0.0,90
U0124_8688d8,stable_shop_owner,2026-04-22,66,Pay Bill,0108280990,0.0,0.0,0.0,0.0,91
U0124_8688d8,stable_shop_owner,2026-04-22,66,Pay Bill,0192755630,0.0,0.0,0.0,0.0,92
